date,time,millis,ax,ay,az,rollrate,pitchrate,yawrate,roll,pitch,yaw,speed,course,latitude,longitude,altitude,pdop,hdop,vdop,epe,fix,satellites_view,satellites_used,temp
270614,113605100,1403868965278.925,-0.2941,-1.1669,-10.0315,-0.1391,-0.5565,0.2782,6.5209,-1.6226,164.483,0.85,353.93,51.039499,13.793051,142.22,2.45,1.33,2.06,4.44,3,8,8,35.0
270614,113605100,1403868965299.006,-0.3039,-1.1669,-9.9629,-0.1391,-0.5565,0.2782,6.5589,-1.7199,164.4952,0.85,353.93,51.039499,13.793051,142.22,2.45,1.33,2.06,4.44,3,8,8,35.0
270614,113605100,1403868965318.429,-0.3235,-1.1178,-9.9237,-0.2086,-0.4869,0.4173,6.4912,-1.8799,164.5405,0.85,353.93,51.039499,13.793051,142.22,2.45,1.33,2.06,4.44,3,8,8,35.0
270614,113605100,1403868965338.6719,-0.3039,-1.1375,-9.8452,-0.0695,-0.3478,0.4173,6.5649,-1.7449,164.5916,0.85,353.95,51.039499,13.793051,142.22,2.45,1.33,2.06,4.44,3,8,8,35.0
270614,113605200,1403868965359.114,-0.3235,-1.0786,-9.9433,-0.2782,-0.4869,0.2782,6.5104,-1.5696,164.6281,0.85,353.95,51.0395,13.793051,142.22,2.45,1.33,2.05,4.44,3,8,8,35.0
270614,113605200,1403868965379.89,-0.2941,-1.0688,-9.9139,-0.2086,-0.4869,0.3478,6.4286,-1.9392,164.6338,0.85,353.95,51.0395,13.793051,142.22,2.45,1.33,2.05,4.44,3,8,8,35.0
270614,113605200,1403868965398.281,-0.3334,-1.1669,-9.8746,-0.1391,-0.4173,0.5565,6.6174,-1.8307,164.6044,0.85,353.95,51.0395,13.793051,142.22,2.45,1.33,2.05,4.44,3,8,8,35.0
270614,113605200,1403868965418.925,-0.3334,-1.1571,-9.9237,-0.0695,-0.4869,0.5565,6.4663,-1.7836,164.5891,0.85,353.95,51.0395,13.793051,142.22,2.45,1.33,2.05,4.44,3,8,8,35.0
270614,113605200,1403868965439.2012,-0.2843,-1.059,-9.806,0.0,-0.626,0.4869,6.4921,-1.6914,164.6003,0.85,353.95,51.0395,13.793051,142.22,2.45,1.33,2.05,4.44,3,8,8,35.0
270614,113605300,1403868965460.724,-0.3432,-1.2159,-9.9139,-0.1391,-0.4173,0.4869,6.5236,-1.8285,164.6011,0.85,353.95,51.0395,13.793051,142.22,2.45,1.33,2.05,4.44,3,8,8,35.0
270614,113605300,1403868965478.668,-0.3039,-1.0982,-9.9923,-0.4173,-0.5565,0.4173,6.4168,-1.8497,164.5766,0.85,353.95,51.0395,13.793051,142.22,2.45,1.33,2.05,4.44,3,8,8,35.0
270614,113605300,1403868965499.0498,-0.3334,-1.1669,-9.9531,0.0,-0.4869,0.2782,6.5528,-1.8104,164.621,0.85,353.95,51.0395,13.793051,142.22,2.45,1.33,2.05,4.44,3,8,8,35.0
270614,113605300,1403868965521.665,-0.2745,-1.2355,-9.8746,-0.2086,-0.5565,0.4173,6.6702,-1.7982,164.6668,0.85,353.95,51.0395,13.793051,142.22,2.45,1.33,2.05,4.44,3,8,8,35.0
270614,113605300,1403868965538.737,-0.2941,-1.1473,-9.806,-0.2086,-0.626,0.1391,6.622,-1.7843,164.674,0.85,353.96,51.0395,13.793051,142.22,2.45,1.33,2.05,4.44,3,8,8,35.0
270614,113605400,1403868965570.782,-0.2353,-1.1767,-9.9433,-0.0695,-0.5565,0.2782,6.5918,-1.5753,164.6798,0.85,353.96,51.0395,13.793051,142.22,2.45,1.33,2.05,4.45,3,8,8,35.0
270614,113605400,1403868965583.241,-0.353,-1.108,-9.9335,-0.2086,-0.4173,0.3478,6.4336,-1.5877,164.6097,0.85,353.96,51.0395,13.793051,142.22,2.45,1.33,2.05,4.45,3,8,8,35.0
270614,113605400,1403868965598.291,-0.3039,-1.2061,-9.8844,-0.2782,-0.6956,0.3478,6.4522,-1.6328,164.559,0.85,353.96,51.0395,13.793051,142.22,2.45,1.33,2.05,4.45,3,8,8,35.0
270614,113605400,1403868965618.909,-0.2353,-1.0982,-9.8844,-0.1391,-0.5565,0.3478,6.4846,-1.5884,164.5276,0.85,353.96,51.0395,13.793051,142.22,2.45,1.33,2.05,4.45,3,8,8,35.0
270614,113605400,1403868965639.484,-0.2941,-1.1865,-9.9041,-0.1391,-0.4869,0.4173,6.8619,-1.8075,164.698,0.85,353.95,51.0395,13.793051,142.22,2.45,1.33,2.05,4.45,3,8,8,35.0
270614,113605500,1403868965671.0142,-0.3039,-1.0884,-10.0119,-0.0695,-0.4173,0.3478,6.869,-1.8196,164.8258,0.85,353.95,51.0395,13.793051,142.22,2.45,1.33,2.05,4.45,3,8,8,35.0
270614,113605500,1403868965681.9202,-0.2941,-1.1276,-9.8256,-0.0695,-0.4869,0.4869,6.8075,-1.8236,164.9708,0.85,353.95,51.0395,13.793051,142.22,2.45,1.33,2.05,4.45,3,8,8,35.0
270614,113605500,1403868965699.037,-0.2353,-1.1276,-9.9139,0.0,-0.4869,0.5565,6.4243,-1.5475,165.0195,0.85,353.95,51.0395,13.793051,142.22,2.45,1.33,2.05,4.45,3,8,8,35.0
270614,113605500,1403868965722.049,-0.2451,-1.1865,-9.8943,-0.3478,-0.4173,0.3478,6.4751,-1.6649,165.0367,0.85,353.95,51.0395,13.793051,142.22,2.45,1.33,2.05,4.45,3,8,8,35.0
270614,113605500,1403868965740.673,-0.3039,-1.1571,-9.9629,-0.0695,-0.3478,0.5565,6.3989,-1.7619,165.0184,0.85,353.95,51.0395,13.793051,142.22,2.45,1.33,2.05,4.45,3,8,8,35.0
270614,113605600,1403868965760.123,-0.353,-1.0786,-9.9629,-0.2086,-0.4869,0.4173,6.3724,-1.7187,164.986,0.85,353.95,51.0395,13.793051,142.22,2.45,1.33,2.05,4.45,3,8,8,35.0
270614,113605600,1403868965779.657,-0.2843,-1.1178,-9.8844,0.0,-0.5565,0.626,6.3647,-1.6574,164.8145,0.85,353.95,51.0395,13.793051,142.22,2.45,1.33,2.05,4.45,3,8,8,35.0
270614,113605600,1403868965798.468,-0.3137,-1.1767,-9.9139,-0.2086,-0.626,0.2782,6.2907,-1.6701,164.6829,0.85,353.95,51.0395,13.793051,142.22,2.45,1.33,2.05,4.45,3,8,8,35.0
270614,113605600,1403868965829.042,-0.2941,-1.108,-9.9237,-0.0695,-0.5565,0.3478,6.2467,-1.7021,164.5967,0.85,353.95,51.0395,13.793051,142.22,2.45,1.33,2.05,4.45,3,8,8,35.0
270614,113605600,1403868965847.358,-0.2745,-1.1865,-9.8844,-0.0695,-0.3478,0.3478,6.4966,-1.5743,164.5521,0.85,353.94,51.0395,13.793051,142.22,2.45,1.33,2.05,4.45,3,8,8,35.0
270614,113605700,1403868965862.3818,-0.2451,-1.0786,-9.9433,-0.2086,-0.3478,0.3478,6.2975,-1.6817,164.5252,0.85,353.94,51.039501,13.793051,142.22,2.45,1.33,2.05,4.45,3,8,8,35.0
270614,113605700,1403868965878.723,-0.2549,-1.1865,-9.9139,-0.2086,-0.4869,0.4869,6.3989,-1.7261,164.5061,0.85,353.94,51.039501,13.793051,142.22,2.45,1.33,2.05,4.45,3,8,8,35.0
270614,113605700,1403868965899.025,-0.2941,-1.0688,-9.9923,0.0,-0.4869,0.2086,6.3261,-1.7065,164.4622,0.85,353.94,51.039501,13.793051,142.22,2.45,1.33,2.05,4.45,3,8,8,35.0
270614,113605700,1403868965931.665,-0.2745,-1.1767,-9.8844,-0.3478,-0.5565,0.4173,6.4358,-1.678,164.3818,0.85,353.94,51.039501,13.793051,142.22,2.45,1.33,2.05,4.45,3,8,8,35.0
270614,113605700,1403868965948.901,-0.3235,-1.0982,-9.8648,-0.2086,-0.4869,0.2782,6.4293,-1.5983,164.3018,0.85,353.92,51.039501,13.793051,142.22,2.45,1.33,2.05,4.45,3,8,8,35.0
270614,113605800,1403868965971.7542,-0.2647,-1.1473,-10.0512,-0.1391,-0.4869,0.3478,6.4731,-1.6437,164.2395,0.85,353.92,51.039501,13.793051,142.22,2.45,1.33,2.06,4.46,3,8,8,35.0
270614,113605800,1403868965982.607,-0.3334,-1.1865,-9.8648,0.0,-0.6956,0.4869,6.5382,-1.9331,164.2436,0.85,353.92,51.039501,13.793051,142.22,2.45,1.33,2.06,4.46,3,8,8,35.0
270614,113605800,1403868965998.263,-0.353,-1.1375,-9.8746,-0.0695,-0.4869,0.4869,6.4549,-1.7992,164.2384,0.85,353.92,51.039501,13.793051,142.22,2.45,1.33,2.06,4.46,3,8,8,35.0
270614,113605800,1403868966018.999,-0.3235,-1.1571,-9.9237,-0.2782,-0.4869,0.4173,6.496,-1.7018,164.2359,0.85,353.92,51.039501,13.793051,142.22,2.45,1.33,2.06,4.46,3,8,8,35.0
270614,113605800,1403868966048.7969,-0.3432,-1.1375,-9.9629,-0.1391,-0.5565,0.3478,6.588,-1.5437,164.2637,0.86,353.91,51.039501,13.793051,142.22,2.45,1.33,2.06,4.46,3,8,8,35.0
270614,113605900,1403868966071.788,-0.2647,-1.1571,-9.9629,-0.2782,-0.5565,0.3478,6.6294,-1.6326,164.2969,0.86,353.91,51.039501,13.793051,142.22,2.45,1.33,2.05,4.46,3,8,8,35.0
270614,113605900,1403868966086.484,-0.3432,-1.1669,-9.8844,-0.2086,-0.4869,0.4869,6.5756,-1.8267,164.3027,0.86,353.91,51.039501,13.793051,142.22,2.45,1.33,2.05,4.46,3,8,8,35.0
270614,113605900,1403868966099.0042,-0.3137,-1.1178,-9.9041,-0.1391,-0.2086,0.4173,6.6507,-1.8373,164.3427,0.86,353.91,51.039501,13.793051,142.22,2.45,1.33,2.05,4.46,3,8,8,35.0
270614,113605900,1403868966119.992,-0.3235,-1.0688,-9.8844,-0.3478,-0.4869,0.2086,6.8541,-1.7818,164.5717,0.86,353.91,51.039501,13.793051,142.22,2.45,1.33,2.05,4.46,3,8,8,35.0
270614,113605900,1403868966138.898,-0.3137,-1.1865,-9.8648,-0.0695,-0.4869,0.4173,6.7232,-1.8613,164.713,0.86,353.9,51.039501,13.793051,142.22,2.45,1.33,2.05,4.46,3,8,8,35.0
270614,113606000,1403868966170.654,-0.353,-1.1473,-9.8844,0.1391,-0.4173,0.2782,6.6814,-1.7437,164.8618,0.86,353.9,51.039501,13.793051,142.22,2.45,1.33,2.05,4.46,3,8,8,35.0
270614,113606000,1403868966187.905,-0.3334,-1.2159,-9.8158,-0.2086,-0.4173,0.3478,6.5239,-1.6645,164.8306,0.86,353.9,51.039501,13.793051,142.22,2.45,1.33,2.05,4.46,3,8,8,35.0
270614,113606000,1403868966202.279,-0.2647,-1.0688,-9.8746,-0.2782,-0.3478,0.4173,6.4336,-1.6603,164.8105,0.86,353.9,51.039501,13.793051,142.22,2.45,1.33,2.05,4.46,3,8,8,35.0
270614,113606000,1403868966219.121,-0.2549,-1.1276,-9.9237,-0.1391,-0.626,0.3478,6.5247,-1.585,164.8008,0.86,353.9,51.039501,13.793051,142.22,2.45,1.33,2.05,4.46,3,8,8,35.0
270614,113606000,1403868966240.994,-0.2255,-1.1375,-9.7864,-0.1391,-0.5565,0.4173,6.5539,-1.5413,164.8647,0.86,353.88,51.039501,13.793051,142.22,2.45,1.33,2.05,4.46,3,8,8,35.0
270614,113606100,1403868966260.873,-0.353,-1.1276,-9.9923,-0.3478,-0.5565,0.4869,6.6934,-1.598,164.9555,0.86,353.88,51.039502,13.793051,142.22,2.45,1.33,2.05,4.46,3,8,8,35.0
270614,113606100,1403868966278.836,-0.3235,-1.1276,-9.9433,-0.0695,-0.4173,0.4869,6.6271,-1.8309,165.0151,0.86,353.88,51.039502,13.793051,142.22,2.45,1.33,2.05,4.46,3,8,8,35.0
270614,113606100,1403868966299.116,-0.2647,-1.1767,-9.9041,-0.2086,-0.4869,0.4869,6.6128,-1.8933,165.0545,0.86,353.88,51.039502,13.793051,142.22,2.45,1.33,2.05,4.46,3,8,8,35.0
270614,113606100,1403868966331.5771,-0.3432,-1.1178,-9.8844,0.0,-0.2782,0.4173,6.5789,-1.8296,165.0973,0.86,353.88,51.039502,13.793051,142.22,2.45,1.33,2.05,4.46,3,8,8,35.0
270614,113606100,1403868966351.833,-0.2843,-1.0884,-10.0021,0.0,-0.4869,0.5565,6.6528,-1.7496,165.1545,0.86,353.87,51.039502,13.793051,142.22,2.45,1.33,2.05,4.46,3,8,8,35.0
270614,113606200,1403868966371.0488,-0.3334,-1.108,-9.9433,-0.0695,-0.4173,0.3478,6.5426,-1.809,165.1907,0.86,353.87,51.039502,13.793051,142.22,2.45,1.33,2.05,4.46,3,8,8,35.0
270614,113606200,1403868966389.509,-0.3432,-1.1178,-9.806,-0.2782,-0.4173,0.4173,6.552,-1.7156,165.1962,0.86,353.87,51.039502,13.793051,142.22,2.45,1.33,2.06,4.47,3,8,8,35.0
270614,113606200,1403868966403.0571,-0.3039,-1.1473,-9.7962,-0.1391,-0.5565,0.4869,6.5754,-1.7709,165.1806,0.86,353.87,51.039502,13.793051,142.22,2.45,1.33,2.06,4.47,3,8,8,35.0
270614,113606200,1403868966419.128,-0.2745,-1.1178,-9.9041,-0.1391,-0.4869,0.3478,6.5636,-1.7448,165.1665,0.86,353.87,51.039502,13.793051,142.22,2.45,1.33,2.06,4.47,3,8,8,35.0
270614,113606200,1403868966440.289,-0.2745,-1.0884,-9.8256,-0.2086,-0.4173,0.3478,6.6128,-1.7374,165.1607,0.86,353.86,51.039502,13.793051,142.22,2.45,1.33,2.06,4.47,3,8,8,35.0
270614,113606300,1403868966470.085,-0.4706,-1.1375,-9.9433,-0.2086,-0.626,0.4869,6.6368,-1.7697,165.1894,0.86,353.86,51.039502,13.793051,142.22,2.45,1.33,2.06,4.47,3,8,8,35.0
270614,113606300,1403868966481.559,-0.2941,-1.1473,-9.8746,-0.2782,-0.6956,0.2086,6.5309,-1.7917,165.2165,0.86,353.86,51.039502,13.793051,142.22,2.45,1.33,2.05,4.47,3,8,8,35.0
270614,113606300,1403868966499.092,-0.2353,-1.1571,-10.0021,-0.2086,-0.5565,0.2086,6.5826,-1.6843,165.2479,0.86,353.86,51.039502,13.793051,142.22,2.45,1.33,2.05,4.47,3,8,8,35.0
270614,113606300,1403868966520.214,-0.402,-1.0786,-9.9335,-0.2086,-0.626,0.3478,6.473,-1.849,165.2748,0.86,353.86,51.039502,13.793051,142.22,2.45,1.33,2.05,4.47,3,8,8,35.0
270614,113606300,1403868966551.091,-0.3235,-1.1669,-9.9041,-0.2086,-0.3478,0.4173,6.5139,-1.8199,165.2923,0.86,353.8399,51.039502,13.793051,142.22,2.45,1.33,2.05,4.47,3,8,8,35.0
270614,113606400,1403868966563.343,-0.2451,-1.1963,-9.9139,-0.0695,-0.4869,0.4173,6.4932,-1.7398,165.2848,0.86,353.8399,51.039502,13.793051,142.22,2.45,1.33,2.05,4.47,3,8,8,35.0
270614,113606400,1403868966579.621,-0.353,-1.0982,-9.9531,-0.0695,-0.626,0.2782,6.5383,-1.7767,165.2638,0.86,353.8399,51.039502,13.793051,142.22,2.45,1.33,2.06,4.47,3,8,8,35.0
270614,113606400,1403868966602.795,-0.3039,-1.1178,-9.9629,0.0,-0.3478,0.4869,6.5503,-1.7308,165.2717,0.86,353.8399,51.039502,13.793051,142.22,2.45,1.33,2.06,4.47,3,8,8,35.0
270614,113606400,1403868966619.11,-0.3235,-1.0688,-9.9237,-0.0695,-0.626,0.4869,6.5421,-1.7973,165.2609,0.86,353.8399,51.039502,13.793051,142.22,2.45,1.33,2.06,4.47,3,8,8,35.0
270614,113606400,1403868966650.9622,-0.3137,-1.1473,-9.806,-0.1391,-0.626,0.5565,6.5832,-1.5653,165.2714,0.86,353.83,51.039502,13.793051,142.22,2.45,1.33,2.06,4.47,3,8,8,35.0
270614,113606500,1403868966671.768,-0.3628,-1.0786,-9.9237,-0.2086,-0.5565,0.2782,6.5483,-1.68,165.2457,0.86,353.83,51.039502,13.793051,142.22,2.45,1.33,2.06,4.47,3,8,8,35.0
270614,113606500,1403868966691.0469,-0.2745,-1.0884,-9.9629,-0.1391,-0.5565,0.4173,6.5061,-1.7578,165.2542,0.86,353.83,51.039502,13.79305,142.22,2.45,1.33,2.05,4.48,3,8,8,35.0
270614,113606500,1403868966702.446,-0.2059,-1.1473,-9.9237,-0.1391,-0.4869,0.4173,6.5451,-1.6703,165.2617,0.86,353.83,51.039502,13.79305,142.22,2.45,1.33,2.05,4.48,3,8,8,35.0
270614,113606500,1403868966720.237,-0.2451,-1.2453,-10.0021,-0.2782,-0.626,0.2782,6.4524,-1.6843,165.1194,0.86,353.83,51.039502,13.79305,142.22,2.45,1.33,2.05,4.48,3,8,8,35.0
270614,113606500,1403868966739.924,-0.2353,-1.0884,-9.9237,-0.0695,-0.3478,0.4869,6.3292,-1.6617,165.0256,0.86,353.81,51.039502,13.79305,142.22,2.45,1.33,2.05,4.48,3,8,8,35.0
270614,113606600,1403868966759.2239,-0.2941,-1.0786,-9.9139,-0.1391,-0.4869,0.4869,6.1941,-1.8079,164.9614,0.86,353.81,51.039502,13.79305,142.22,2.45,1.33,2.05,4.48,3,8,8,35.0
270614,113606600,1403868966791.641,-0.2745,-1.1473,-9.9041,-0.0695,-0.5565,0.4869,6.4131,-1.6913,164.9439,0.86,353.81,51.039503,13.79305,142.22,2.45,1.33,2.05,4.48,3,8,8,35.0
270614,113606600,1403868966811.677,-0.3137,-1.108,-9.9335,-0.3478,-0.5565,0.4869,6.4978,-1.6907,164.9119,0.86,353.81,51.039503,13.79305,142.22,2.45,1.33,2.05,4.48,3,8,8,35.0
270614,113606600,1403868966828.737,-0.3334,-1.0688,-9.9237,-0.1391,-0.4173,0.3478,6.4305,-1.738,164.8734,0.86,353.81,51.039503,13.79305,142.22,2.45,1.33,2.05,4.48,3,8,8,35.0
270614,113606600,1403868966841.384,-0.3137,-1.1571,-9.9041,-0.0695,-0.4869,0.4173,6.4434,-1.9462,164.8627,0.86,353.8,51.039503,13.79305,142.22,2.45,1.33,2.05,4.48,3,8,8,35.0
270614,113606700,1403868966858.809,-0.3432,-1.2257,-9.7766,-0.2086,-0.626,0.2086,6.4378,-1.827,164.7776,0.86,353.8,51.039503,13.79305,142.22,2.45,1.33,2.05,4.48,3,8,8,35.0
270614,113606700,1403868966881.8591,-0.2843,-1.1865,-9.8844,-0.2086,-0.5565,0.3478,6.4463,-1.7097,164.7268,0.86,353.8,51.039503,13.79305,142.22,2.45,1.33,2.05,4.49,3,8,8,35.0
270614,113606700,1403868966899.184,-0.3334,-1.1963,-9.8943,-0.0695,-0.626,0.3478,6.4355,-1.6685,164.6397,0.86,353.8,51.039503,13.79305,142.22,2.45,1.33,2.05,4.49,3,8,8,35.0
270614,113606700,1403868966920.008,-0.353,-1.1473,-9.9433,-0.0695,-0.626,0.3478,6.4866,-1.7141,164.6943,0.86,353.8,51.039503,13.79305,142.22,2.45,1.33,2.05,4.49,3,8,8,35.0
270614,113606700,1403868966947.3938,-0.2451,-1.1473,-9.9041,-0.2086,-0.5565,0.2782,6.5986,-1.6897,164.7202,0.87,353.79,51.039503,13.79305,142.22,2.45,1.33,2.05,4.49,3,8,8,35.0
270614,113606800,1403868966959.678,-0.2451,-1.1963,-9.8844,0.0,-0.3478,0.2086,6.5878,-1.6496,164.7361,0.87,353.79,51.039503,13.79305,142.22,2.45,1.33,2.05,4.49,3,8,8,35.0
270614,113606800,1403868966991.611,-0.2941,-1.1375,-9.8844,-0.0695,-0.4869,0.4869,6.4027,-1.7134,164.7344,0.87,353.79,51.039503,13.79305,142.22,2.45,1.33,2.06,4.49,3,8,8,35.0
270614,113606800,1403868967010.052,-0.2647,-1.0982,-9.9629,-0.2782,-0.3478,0.4173,6.3125,-1.7201,164.6522,0.87,353.79,51.039503,13.79305,142.22,2.45,1.33,2.06,4.49,3,8,8,35.0
270614,113606800,1403868967031.533,-0.2843,-1.1276,-10.0021,-0.0695,-0.2782,0.3478,6.4445,-1.623,164.5961,0.87,353.79,51.039503,13.79305,142.22,2.45,1.33,2.06,4.49,3,8,8,35.0
270614,113606800,1403868967049.145,-0.2941,-1.0982,-9.8844,-0.0695,-0.4173,0.2782,6.4417,-1.6825,164.5224,0.87,353.79,51.039503,13.79305,142.22,2.45,1.33,2.06,4.49,3,8,8,35.0
270614,113606900,1403868967063.966,-0.3432,-1.2551,-9.9041,-0.2782,-0.5565,0.4173,7.1137,-1.7063,164.8505,0.87,353.7799,51.039503,13.79305,142.22,2.45,1.33,2.06,4.49,3,8,8,35.0
270614,113606900,1403868967080.6711,-0.2745,-1.0982,-9.9727,-0.1391,-0.3478,0.2782,7.0113,-1.6463,165.0994,0.87,353.7799,51.039503,13.79305,142.22,2.45,1.33,2.05,4.5,3,8,8,35.0
270614,113606900,1403868967099.702,-0.2549,-1.1375,-9.9433,-0.2086,-0.5565,0.4173,6.8464,-1.7316,165.3276,0.87,353.7799,51.039503,13.79305,142.22,2.45,1.33,2.05,4.5,3,8,8,35.0
270614,113606900,1403868967119.845,-0.3726,-1.1571,-9.8746,-0.2086,-0.5565,0.3478,6.5825,-1.6427,165.3941,0.87,353.7799,51.039503,13.79305,142.22,2.45,1.33,2.05,4.5,3,8,8,35.0
270614,113606900,1403868967140.072,-0.2353,-1.1669,-9.9041,-0.2086,-0.5565,0.3478,6.5858,-1.6445,165.3723,0.87,353.7799,51.039503,13.79305,142.22,2.45,1.33,2.05,4.5,3,8,8,35.0
270614,113607000,1403868967159.926,-0.3137,-1.1276,-9.9041,-0.0695,-0.4173,0.3478,6.4546,-1.7672,165.3356,0.87,353.77,51.039503,13.79305,142.22,2.45,1.33,2.05,4.5,3,8,8,35.0
270614,113607000,1403868967179.851,-0.2157,-1.0982,-9.9139,-0.0695,-0.3478,0.1391,6.5466,-1.7807,165.3576,0.87,353.77,51.039503,13.79305,142.22,2.45,1.33,2.05,4.5,3,8,8,35.0
270614,113607000,1403868967198.7231,-0.3628,-1.1865,-9.9335,-0.0695,-0.4173,0.3478,6.6231,-1.796,165.4643,0.87,353.77,51.039503,13.79305,142.22,2.45,1.33,2.05,4.5,3,8,8,35.0
270614,113607000,1403868967220.06,-0.353,-1.0688,-9.8746,0.0695,-0.5565,0.4173,6.6145,-1.7623,165.5207,0.87,353.77,51.039503,13.79305,142.22,2.45,1.33,2.05,4.5,3,8,8,35.0
270614,113607000,1403868967240.8298,-0.2745,-1.1178,-9.8452,-0.1391,-0.4869,0.2782,6.7391,-1.7845,165.6005,0.87,353.77,51.039503,13.79305,142.22,2.45,1.33,2.05,4.5,3,8,8,35.0
270614,113607100,1403868967259.521,-0.2745,-1.1276,-9.8256,-0.0695,-0.5565,0.1391,6.5409,-1.632,165.5342,0.87,353.75,51.039503,13.79305,142.22,2.45,1.33,2.05,4.5,3,8,8,35.0
270614,113607100,1403868967279.095,-0.2549,-1.1963,-9.9139,-0.2782,-0.4869,0.2782,6.5017,-1.5999,165.4928,0.87,353.75,51.039504,13.79305,142.22,2.45,1.33,2.05,4.5,3,8,8,35.0
270614,113607100,1403868967299.239,-0.3039,-1.1473,-9.8354,-0.2782,-0.4173,0.3478,6.4738,-1.7028,165.4759,0.87,353.75,51.039504,13.79305,142.22,2.45,1.33,2.05,4.5,3,8,8,35.0
270614,113607100,1403868967319.7441,-0.2549,-1.108,-9.9825,-0.3478,-0.4869,0.4173,6.3464,-1.6118,165.3924,0.87,353.75,51.039504,13.79305,142.22,2.45,1.33,2.05,4.5,3,8,8,35.0
270614,113607100,1403868967338.8591,-0.402,-1.1178,-9.9041,-0.2086,-0.3478,0.3478,6.3331,-1.7583,165.2599,0.87,353.75,51.039504,13.79305,142.22,2.45,1.33,2.05,4.5,3,8,8,35.0
270614,113607200,1403868967364.771,-0.353,-1.1963,-9.9727,-0.2086,-0.3478,0.5565,6.4405,-1.7247,165.1359,0.87,353.73,51.039504,13.79305,142.22,2.45,1.33,2.05,4.5,3,8,8,35.0
270614,113607200,1403868967378.566,-0.3726,-1.1178,-9.8354,-0.1391,-0.4173,0.4173,6.3025,-1.7571,165.0105,0.87,353.73,51.039504,13.79305,142.22,2.45,1.33,2.06,4.51,3,8,8,35.0
270614,113607200,1403868967398.639,-0.2745,-1.1963,-9.8158,-0.2086,-0.4869,0.626,6.3021,-1.6605,164.8526,0.87,353.73,51.039504,13.79305,142.22,2.45,1.33,2.06,4.51,3,8,8,35.0
270614,113607200,1403868967419.857,-0.3137,-1.1473,-9.9825,-0.1391,-0.5565,0.5565,6.3487,-1.6803,164.7074,0.87,353.73,51.039504,13.79305,142.22,2.45,1.33,2.06,4.51,3,8,8,35.0
270614,113607200,1403868967439.689,-0.353,-1.1276,-9.9629,-0.1391,-0.5565,0.4173,6.3386,-1.6754,164.5488,0.87,353.73,51.039504,13.79305,142.22,2.45,1.33,2.06,4.51,3,8,8,35.0
270614,113607300,1403868967466.1611,-0.3235,-1.1375,-9.9335,-0.1391,-0.4173,0.4173,6.4549,-1.727,164.4711,0.87,353.7,51.039504,13.79305,142.22,2.45,1.33,2.06,4.51,3,8,8,35.0
270614,113607300,1403868967480.7341,-0.3137,-1.0492,-9.9433,-0.2086,-0.4173,0.3478,6.4342,-1.7003,164.4122,0.87,353.7,51.039504,13.79305,142.22,2.45,1.33,2.06,4.51,3,8,8,35.0
270614,113607300,1403868967499.707,-0.2843,-1.0296,-9.9335,-0.2782,-0.4173,0.3478,6.3497,-1.6026,164.3941,0.87,353.7,51.039504,13.79305,142.22,2.45,1.33,2.06,4.51,3,8,8,35.0
270614,113607300,1403868967519.198,-0.3039,-1.1473,-9.9825,-0.1391,-0.3478,0.2782,6.5208,-1.6823,164.3908,0.87,353.7,51.039504,13.79305,142.22,2.45,1.33,2.06,4.51,3,8,8,35.0
270614,113607300,1403868967538.99,-0.3039,-1.1865,-9.9237,-0.2086,-0.4173,0.2782,6.6778,-1.6942,164.3962,0.87,353.7,51.039504,13.79305,142.22,2.45,1.33,2.06,4.51,3,8,8,35.0
270614,113607400,1403868967560.618,-0.2451,-1.1571,-9.8943,-0.1391,-0.4869,0.3478,6.5234,-1.6702,164.4119,0.87,353.67,51.039504,13.79305,142.22,2.45,1.33,2.06,4.51,3,8,8,35.0
270614,113607400,1403868967578.661,-0.3137,-1.0688,-9.9531,0.0,-0.3478,0.2086,6.5718,-1.7645,164.4119,0.87,353.67,51.039504,13.79305,142.22,2.45,1.33,2.06,4.52,3,8,8,35.0
